BAM 5.2 *ZUG01-V03* VH5204_D_01.lis,,,,
-----------------------------------,,,,
,,,,
Versuchsbezeichnung                 ,,,,ZUG-Versuch
Versuchs-Datum                      ,,,,10.08.2022
Projekt                             ,,,,VH5204
Werkstoff                           ,,,,CuSn12
Bearbeiter                          ,,,,Uhlemann
Prüfmaschine                        ,,,,M33
Probenbezeichnung                   ,,,,D_01
Probenform                          ,,,,ZUG 005.004
"12,25","0,237622997","2,274,463,623","0,317723504234787","115,790,033,243,395"
"1,229,999,923","0,23794896","2,274,011,719","0,318813862773352","115,767,027,388,892"
"1,235,000,229","0,23850787","2,276,685,791","0,320146504451407","115,903,160,973,375"
"1,240,000,152","0,238973648","2,277,465,088","0,321416023789133","115,942,833,986,662"
"1,245,000,076","0,239392859","2,278,920,166","0,322669191394929","116,016,910,146,108"
"12,5","0,239811955","227,980,542","0,323903125312256","116,061,977,294,711"
"1,254,999,923","0,240324298","2,281,062,256","0,325158014100416","116,125,961,207,555"
"1,260,000,229","0,240696944","2,281,833,008","0,326373107913633","116,165,199,205,824"
"1,265,000,152","0,241162605","2,283,306,152","0,327626183616482","116,240,195,082,218"
"1,270,000,076","0,241674949","2,284,930,908","0,328923449652604","116,322,909,331,569"
"12,75","0,242094161","2,285,248,047","0,330091723909111","116,339,054,472,331"
"1,279,999,923","0,242513372","2,287,283,203","0,331335449486061","116,442,661,660,642"
"1,285,000,229","0,242979033","2,288,001,221","0,332617155953699","116,479,215,038,436"
"1,290,000,152","0,243444811","2,289,222,412","0,33387606849262","116,541,384,309,932"
"1,295,000,076","0,243910589","2,289,259,277","0,335038598814947","11,654,326,105,992"
13,"0,24437625","2,291,685,303","0,336327073135466","116,666,766,939,877"
"1,304,999,923","0,244842028","2,291,970,215","0,337629735472882","116,681,271,445,299"
"1,310,000,229","0,245214673","2,291,941,162","0,338807197027242","116,679,792,394,237"
